textId,length,NrOfConnectivesPerNrOfToken,NrOfFiniteVerbPerNrOfToken,avgNumCharsPerToken,NrOfDiscourseReferentPerNrOfToken,avgNumCharsPerSentence,FN_AnnotationRatio_de_tudarmstadt_ukp_dkpro_core_api_syntax_type_chunk_NC_null_PER_de_tudarmstadt_ukp_dkpro_core_api_segmentation_type_Sentence_null,standardDevCharsPerToken,NrOfParagraphs,standardDevCharsPerSentence,NrOfChars,FN_AnnotationRatio_de_tudarmstadt_ukp_dkpro_core_api_segmentation_type_Token_null_PER_de_tudarmstadt_ukp_dkpro_core_api_segmentation_type_Sentence_null,LexicalDensity,READABILITY_MEASURE_LIX,READABILITY_MEASURE_ARI,READABILITY_MEASURE_SMOG,READABILITY_MEASURE_COLEMAN_LIAU,LexicalVariation,TypeTokenRatio,VerbVariation,READABILITY_MEASURE_KINCAID,READABILITY_MEASURE_FOG,READABILITY_MEASURE_FLESH,Label
01082.txt,318,0.009433962,0.062893082,4.258389262,0.286163522,74.28571429,3.666666667,2.340985872,8,31.92870459,1620,15.14285714,0.487421384,0,5.985900478,8.606119106,9.879366782,0.651612903,0.487421384,0.564516129,5.905170539,8.549744604,77.23690888,FRE
01087.txt,418,0.0215311,0.076555024,4.311720698,0.289473684,110.2105263,5.368421053,2.42803396,4,45.67917751,2120,22,0.514354067,6,9.99092539,10.10818653,11.51390934,0.544186047,0.421052632,0.575,8.122787739,11.17964141,70.94852805,FRE
01088.txt,504,0.011904762,0.101190476,4.236024845,0.275793651,118.7142857,6.619047619,2.713013332,4,72.43923092,2519,24,0.428571429,7,10.43488767,10.55928946,10.85775847,0.592592593,0.420634921,0.534653465,9.47145437,12.04983339,64.72987961,FRE
01089.txt,317,0.009463722,0.072555205,4.592105263,0.264984227,129.2307692,6.076923077,2.951037425,3,51.52169647,1692,24.38461538,0.479495268,8,12.40140934,12.24037961,13.039825,0.723684211,0.485804416,0.803278689,11.05785714,13.9010989,54.1456044,FRE
01092.txt,304,0.049342105,0.075657895,4.341296928,0.292763158,141.3636364,7.363636364,2.565104704,5,62.52893545,1600,27.63636364,0.509868421,8,12.39525396,12.19486022,10.5267153,0.683870968,0.529605263,0.661764706,11.1698803,14.63099321,60.47931737,FRE
01094.txt,267,0.029962547,0.116104869,4.626459144,0.333333333,144.9,7.2,3.009802453,7,61.34565999,1464,26.7,0.516853933,10,13.07512,13.53565375,11.71796,0.615942029,0.460674157,0.563636364,11.9544,15.92,53.8832,FRE
01111.txt,349,0.022922636,0.111747851,4.020710059,0.286532951,152.3636364,8.636363636,2.529620402,4,45.05607159,1686,31.72727273,0.429799427,8,12.82943791,11.5811633,9.023365931,0.733333333,0.478510029,0.68115942,11.80429596,14.93421279,61.75993978,FRE
01120.txt,386,0.025906736,0.088082902,4.429347826,0.264248705,109.9444444,5.5,2.693673669,4,37.13858763,2000,21.44444444,0.458549223,7,9.938541866,10.41619849,11.30397135,0.604519774,0.42746114,0.639534884,9.181408787,11.53779051,63.77017749,FRE
01145.txt,391,0.025575448,0.120204604,4.115281501,0.289002558,104.1111111,5.833333333,2.508988076,4,36.14152565,1891,21.72222222,0.455242967,5,8.429273504,11.56348839,9.798686391,0.505617978,0.378516624,0.435897436,8.106706114,12.7182117,70.38679816,FRE
01152.txt,365,0.016438356,0.087671233,4.080229226,0.306849315,109.625,6.6875,2.403289044,7,39.08944071,1771,22.8125,0.449315068,6,8.853061927,10.5,9.290892966,0.682926829,0.473972603,0.594202899,8.15004396,11.84472477,73.0322219,FRE
01166.txt,396,0.025252525,0.085858586,3.859042553,0.27020202,89.9,5,2.322146645,6,44.23448881,1823,19.8,0.474747475,0,6.478631124,9.595452979,8.252074928,0.590425532,0.406565657,0.513157895,6.581110951,10.28293948,78.78152233,FRE
01176.txt,368,0.010869565,0.076086957,4.054913295,0.244565217,78.81818182,4.227272727,2.167786122,4,32.88082664,1762,16.72727273,0.5,0,5.823454545,9.067798762,8.90210303,0.554347826,0.421195652,0.533333333,5.063636364,9.272727273,85.47545455,FRE
01179.txt,379,0.052770449,0.089709763,4.16576087,0.224274406,156.0833333,7.416666667,2.674806264,4,60.05755342,1888,31.58333333,0.472295515,9,13.59128319,12.87420883,10.33133923,0.530726257,0.387862797,0.512195122,12.23988938,15.90176991,57.62496681,FRE
01182.txt,316,0.022151899,0.085443038,4.270358306,0.306962025,180.8888889,10.22222222,2.69790621,4,139.8542451,1643,35.11111111,0.465189873,9,15.22645594,12.12870929,9.892493103,0.680272109,0.487341772,0.611111111,13.0083908,16.33716475,59.1901341,FRE
01192.txt,296,0.027027027,0.074324324,4.503597122,0.324324324,79.47368421,4.421052632,2.789688363,5,52.7180868,1533,15.57894737,0.486486486,6,7.850636475,9.766791979,12.32567054,0.694444444,0.486486486,0.722222222,7.222843737,9.927702978,67.46399633,FRE
01195.txt,175,0.022857143,0.102857143,4.090361446,0.325714286,93.44444444,5.333333333,2.301969532,1,36.21881375,849,19.44444444,0.508571429,0,7.136851852,9.831300511,8.668783951,0.707865169,0.571428571,0.588235294,7.017654321,10.65679012,76.80944444,FRE
01241.txt,390,0.030769231,0.084615385,3.910290237,0.305128205,152.5,9.583333333,2.470378534,10,77.20805226,1847,32.5,0.458974359,8,12.59946036,10.90569415,8.569982808,0.620111732,0.420512821,0.561643836,11.37313037,14.49866285,65.32343959,FRE
01243.txt,318,0.01572327,0.078616352,3.721311475,0.27672956,101,5.928571429,1.963028336,1,38.40014881,1427,22.71428571,0.487421384,0,6.999722508,8.277986629,7.336107914,0.483870968,0.377358491,0.396551724,6.543494347,9.81336074,83.51669065,FRE
01252.txt,337,0.023738872,0.050445104,4.23006135,0.275964392,139.9166667,7.25,2.540316269,6,53.56842716,1697,28.08333333,0.489614243,8,12.108,12.08295106,10.50854667,0.709090909,0.510385757,0.672413793,10.83733333,14.4,61.892,FRE
01260.txt,394,0.007614213,0.078680203,4.190348525,0.263959391,91.14285714,4.80952381,2.469918351,5,43.16004073,1939,18.76190476,0.472081218,5,7.627333333,9.654751256,10.11582,0.655913978,0.472081218,0.609195402,7.092857143,10.20952381,73.89547619,FRE
01263.txt,379,0.015831135,0.060686016,4.580381471,0.298153034,169.0833333,8.25,2.686822595,4,45.77564551,2054,31.58333333,0.496042216,9,15.29578947,13.48808848,12.3065614,0.659574468,0.469656992,0.692307692,12.77646199,16.54619883,54.22328947,FRE
01273.txt,387,0.028423773,0.11627907,4.165289256,0.302325581,78.08333333,4.833333333,2.081058909,1,31.31149505,1897,16.125,0.488372093,0,5.75835175,8,8.768585635,0.507936508,0.369509044,0.505882353,4.765428177,8.243278085,87.76188076,FRE
01282.txt,245,0.020408163,0.110204082,4.113537118,0.297959184,68.70588235,3.882352941,1.985809961,4,28.53226183,1187,14.41176471,0.489795918,0,4.898150884,7.200840252,8.921923767,0.675,0.555102041,0.62745098,4.447855447,7.040780797,86.53762859,FRE
01285.txt,357,0.016806723,0.100840336,4.235988201,0.294117647,96.94444444,5,2.5814867,4,41.58855642,1767,19.83333333,0.478991597,7,8.504062049,11.06225775,10.93430519,0.596491228,0.428571429,0.544117647,8.17034632,11.90937951,66.96202742,FRE
01304.txt,340,0.029411765,0.094117647,4.343653251,0.282352941,100.4705882,5.235294118,2.386010887,5,34.71585101,1727,20,0.508823529,5,8.820522662,9.9026849,10.8110459,0.641618497,0.488235294,0.6875,7.230665381,10.71745419,75.17749277,FRE
01306.txt,321,0.024922118,0.105919003,4.403278689,0.31152648,95.94117647,5.294117647,2.853468824,6,59.61787196,1651,18.88235294,0.46728972,6,8.43304681,10.3963425,11.09886972,0.753333333,0.507788162,0.712121212,8.251350456,11.04855012,65.65951533,FRE
01327.txt,329,0.012158055,0.048632219,4.115015974,0.279635258,99.25,5.5625,2.509954256,4,49.28678829,1609,20.5625,0.455927052,5,7.892097315,11.10092587,9.222456376,0.686666667,0.462006079,0.660377358,7.948246644,12.14798658,71.25075923,FRE
01347.txt,398,0.035175879,0.077889447,4.483116883,0.283919598,159.3076923,8.230769231,2.663919707,6,69.89374861,2083,30.61538462,0.472361809,10,14.50183946,13.41448695,12.54017681,0.70212766,0.505025126,0.646341463,12.61391304,16.06465998,51.89498328,FRE
01349.txt,365,0.016438356,0.049315068,4.23054755,0.252054795,99.38888889,5,2.615381346,3,47.2912241,1808,20.27777778,0.471232877,5,8.687201258,10.95822426,10.81596226,0.738372093,0.487671233,0.764705882,8.072327044,11.84654088,68.65427673,FRE
01355.txt,396,0.007575758,0.063131313,4.745454545,0.292929293,201.2727273,9.454545455,2.862681762,5,133.9593499,2237,36,0.52020202,99,17.83892962,14.7936809,12.16157796,0.650485437,0.467171717,0.68115942,15.99694037,19.0111437,40.60631965,FRE
01369.txt,283,0.035335689,0.088339223,4.035842294,0.279151943,347.5,20.25,2.343022568,4,205.9156381,1396,70.75,0.477031802,99,29.8004023,13.24695077,7.466582375,0.6,0.469964664,0.507692308,24.50577586,28.24559387,35.58556034,FRE
01374.txt,360,0.019444444,0.058333333,4.105263158,0.25,95.94444444,5.277777778,2.280229371,4,49.2177387,1745,20,0.519444444,5,7.475875473,8.916079783,9.127479876,0.481283422,0.391666667,0.421052632,6.788519092,9.778396973,78.35327743,FRE
01417.txt,363,0.019283747,0.063360882,4.227272727,0.283746556,151.75,7.916666667,2.534880635,2,71.61718253,1858,30.25,0.451790634,9,13.22947791,11.36660027,10.24362651,0.585365854,0.393939394,0.571428571,11.26506024,14.44016064,63.57502008,FRE
01418.txt,451,0.015521064,0.048780488,3.986078886,0.21286031,100.9047619,5.619047619,2.468322027,6,39.19172017,2146,21.47619048,0.4345898,5,7.948796992,10.46420027,9.058889724,0.658163265,0.425720621,0.577319588,7.582907268,11.50977444,74.53796992,FRE
01428.txt,289,0.041522491,0.096885813,4.235915493,0.307958478,246.8333333,14,2.23385732,6,113.7532661,1489,48.16666667,0.491349481,99,20.95979167,11.66025404,8.864308824,0.633802817,0.522491349,0.596491228,17.23044118,20.33921569,52.27240196,FRE
01437.txt,296,0.033783784,0.070945946,4.197879859,0.283783784,103.9285714,5.714285714,2.685465873,5,36.65761329,1474,21.14285714,0.418918919,6,8.829380054,10.74596669,10.20474717,0.588709677,0.425675676,0.510204082,8.579312668,11.79784367,67.2670283,FRE
01440.txt,360,0.019444444,0.072222222,4.049707602,0.266666667,89.63157895,5.263157895,2.385479325,5,20.42498606,1727,18.94736842,0.466666667,0,7.074517406,9.766791979,9.347721003,0.535714286,0.397222222,0.534246575,6.60491668,10.35215311,77.61249299,FRE
01446.txt,313,0.025559105,0.095846645,4.292929293,0.271565495,91.17647059,5.352941176,2.720117813,5,44.52261196,1570,18.41176471,0.463258786,6,8.061829347,10.27606875,11.03922711,0.64137931,0.488817891,0.571428571,7.357190261,10.81913381,70.9177117,FRE
01463.txt,324,0.021604938,0.067901235,4.173770492,0.24691358,81.63157895,4.473684211,2.747153617,9,38.58853187,1570,17.05263158,0.453703704,5,6.894422567,10.64336658,10.47173741,0.653061224,0.462962963,0.526315789,7.222071185,11.17637259,69.34437902,FRE
01472.txt,370,0.010810811,0.078378378,4.300561798,0.308108108,123.3333333,7.066666667,2.576274577,7,48.2654696,1870,24.66666667,0.475675676,8,11.17349007,10.87400787,11.6742163,0.647727273,0.47027027,0.655737705,9.830645768,12.393814,62.45999164,FRE
01505.txt,387,0.010335917,0.100775194,4.156756757,0.315245478,111.1764706,6.470588235,2.522819159,7,73.06583276,1910,22.76470588,0.470284238,6,9.203980336,9.370889678,9.745818444,0.615384615,0.439276486,0.6125,8.353297169,10.81600271,71.52916257,FRE
01506.txt,454,0.030837004,0.074889868,4.016055046,0.231277533,119.9444444,6.055555556,2.405501919,4,48.25795527,2180,25.22222222,0.449339207,6,9.432878788,9.952217872,9.039005051,0.632352941,0.453744493,0.616161616,8.514747475,11.72929293,73.20045455,FRE
01511.txt,354,0.016949153,0.098870056,4.472891566,0.254237288,81.90909091,4.181818182,3.074749487,5,48.31704865,1829,16.09090909,0.457627119,5,7.696363636,11.25722824,11.69896178,0.654320988,0.466101695,0.594594595,8.240057904,12.07851766,61.40678054,FRE
01526.txt,357,0.028011204,0.081232493,4.223188406,0.24929972,147.6666667,8.75,2.691809635,4,57.84077762,1786,29.75,0.459383754,9,12.91952609,12.87420883,10.84601917,0.603658537,0.414565826,0.571428571,11.96205272,15.41735889,55.75786076,FRE
01538.txt,333,0.018018018,0.09009009,4.565495208,0.297297297,86.55,4.45,2.802843916,6,42.30895295,1754,16.65,0.501501502,7,8.3012,10.74596669,12.0006,0.670658683,0.48048048,0.694915254,8.471333333,11.33333333,61.044,FRE
01543.txt,266,0.007518797,0.086466165,4.676806084,0.330827068,368.25,17,3.266099939,3,160.1427098,1475,66.5,0.522556391,99,30.42533613,19.88194302,11.84335294,0.784172662,0.560150376,0.630434783,26.10827731,30.18655462,13.85510504,FRE
01551.txt,266,0.026315789,0.060150376,4.103585657,0.308270677,84.73333333,5,2.257618155,4,50.90837085,1287,17.73333333,0.530075188,0,6.613827684,9.480740698,9.431970339,0.645390071,0.518796992,0.659090909,6.146,9.852655367,79.02159887,FRE
01558.txt,235,0.008510638,0.076595745,4.484304933,0.268085106,99.91666667,4.416666667,2.793084884,5,40.36801195,1212,19.58333333,0.463829787,8,9.918030303,12.08295106,13.08461616,0.733944954,0.536170213,0.659090909,9.081363636,13.26666667,59.34204545,FRE
01568.txt,380,0.013157895,0.105263158,4.104972376,0.281578947,101.1111111,5.777777778,2.437059097,6,51.73854021,1840,21.11111111,0.442105263,5,8.238975383,10.07106781,9.699658683,0.68452381,0.444736842,0.61038961,7.756846307,11.01503659,72.4993147,FRE
01574.txt,417,0.014388489,0.091127098,4.235588972,0.29736211,114.7777778,6,2.400842916,15,64.1279585,2086,23.16666667,0.467625899,6,9.801268568,10.85281266,10.26389305,0.492307692,0.381294964,0.45,8.825098039,12.26833036,68.79849673,FRE
01575.txt,382,0.020942408,0.096858639,4.130434783,0.277486911,133.2142857,7.571428571,2.266089292,4,64.57462856,1882,27.28571429,0.452879581,6,11.04690962,9.380774695,9.494250729,0.606936416,0.445026178,0.545454545,9.205233236,12.01574344,72.70277697,FRE
01583.txt,188,0.015957447,0.079787234,4.755555556,0.234042553,128,5.875,2.882171678,4,49.57065664,1035,23.5,0.521276596,10,12.64803571,13.42832681,13.68491667,0.734693878,0.574468085,0.682926829,11.49404762,15.3047619,50.05928571,FRE
01606.txt,332,0.006024096,0.093373494,4.636942675,0.364457831,92.05263158,5,2.931604344,8,44.59227415,1773,17.47368421,0.487951807,7,9.107147476,10.94719414,12.74519795,0.617283951,0.427710843,0.62962963,8.828988683,11.62917191,59.22973056,FRE
01613.txt,348,0.022988506,0.074712644,4.396396396,0.267241379,118.5333333,6,2.630198656,3,51.72087479,1792,23.2,0.5,6,10.42666667,11.1240384,10.94871019,0.67816092,0.525862069,0.6375,8.958713376,12.57715499,68.11760297,FRE
01636.txt,365,0.010958904,0.071232877,3.836676218,0.252054795,104.1875,6.0625,2.135583736,4,51.13367133,1688,22.8125,0.430136986,0,7.75642638,9.274950199,7.958595092,0.554140127,0.369863014,0.529411765,7.450115031,10.72668712,77.93903758,FRE
01657.txt,390,0.025641026,0.08974359,4.032345013,0.258974359,96.94736842,5,2.212200829,5,40.78631567,1862,20.52631579,0.469230769,5,7.499208238,9.282808624,9.023197101,0.557377049,0.407692308,0.56097561,6.882883295,10.16170862,78.05691076,FRE
01664.txt,339,0.03539823,0.076696165,3.972222222,0.265486726,106.2,5.6,2.183517097,5,33.21887014,1631,22.6,0.495575221,0,8.317912568,8.477225575,8.686803279,0.523809524,0.418879056,0.526315789,7.157704918,10.10054645,79.96125683,FRE
01672.txt,440,0.018181818,0.086363636,4.44,0.277272727,152.5333333,7.733333333,2.828726589,4,55.00771663,2307,29.33333333,0.486363636,9,13.70621441,13.48808848,11.54842965,0.682242991,0.490909091,0.611111111,12.39870352,16.14097152,53.42879229,FRE
01676.txt,360,0.016666667,0.077777778,4.429824561,0.316666667,102.5555556,5.722222222,2.598816526,4,46.53460149,1867,20,0.486111111,6,9.211685241,11.94427191,11.08974468,0.64,0.463888889,0.550724638,8.790005066,13.14697737,64.59734127,FRE
01707.txt,426,0.023474178,0.0657277,4.377723971,0.29342723,168.3846154,8.076923077,2.737540589,6,63.4744509,2209,32.76923077,0.44600939,11,15.12406883,13.30309886,11.63489737,0.557894737,0.389671362,0.512820513,13.60315789,16.53441296,49.59787449,FRE
01727.txt,252,0.011904762,0.099206349,4.533057851,0.293650794,132.5,6.3,2.757585734,4,48.77755631,1334,25.2,0.48015873,8,12.3425,11.48528137,12.17736842,0.743801653,0.53968254,0.693877551,10.69147368,13.33052632,59.01931579,FRE
01736.txt,311,0.009646302,0.083601286,4.375,0.282958199,232.8571429,11.57142857,2.620296538,5,98.21322077,1642,44.42857143,0.488745981,99,19.4055561,13.55597326,9.451519031,0.703947368,0.524115756,0.677966102,16.6802867,20.11290163,49.00750865,FRE
01765.txt,415,0.028915663,0.079518072,4.579746835,0.313253012,108.9,5.4,2.596120755,4,26.35507541,2205,20.75,0.486746988,8,10.48979675,11.5732141,12.5803794,0.579207921,0.409638554,0.520547945,9.641272358,12.69165312,58.80093293,FRE
01767.txt,355,0.016901408,0.098591549,4.237536657,0.292957746,126.7857143,7,2.719409723,4,43.05507863,1792,25.35714286,0.422535211,8,10.80853247,12.71008312,9.776751515,0.66,0.450704225,0.602941176,10.94528139,14.76190476,58.57363636,FRE
01771.txt,204,0,0.088235294,4.223880597,0.31372549,253,13.25,2.716199215,4,129.0290665,1018,51,0.485294118,99,22.50709945,14.93733639,10.85137017,0.676767677,0.504901961,0.657894737,19.07296961,22.29889503,38.91398481,FRE
01814.txt,363,0.024793388,0.077134986,4.429799427,0.278236915,134.4285714,6.642857143,2.601261588,5,52.29956881,1899,25.92857143,0.47107438,8,11.98928571,12.92831449,10.98535119,0.561403509,0.396694215,0.449275362,11.04857143,15.07619048,58.59642857,FRE
01815.txt,335,0.020895522,0.074626866,4.288819876,0.262686567,128.7692308,6.230769231,2.638781334,2,38.65260235,1687,25.76923077,0.450746269,7,11.26998156,11.8578518,11.0477774,0.774834437,0.537313433,0.779661017,10.22342466,13.64214963,61.7721549,FRE
01838.txt,331,0.012084592,0.105740181,5.185430464,0.356495468,64.06896552,3.24137931,3.112470056,4,26.23623585,1890,11.4137931,0.53776435,7,8.634556902,10.26351297,15.47902048,0.584269663,0.465256798,0.643835616,7.923041073,11.00383665,56.25372014,FRE
01901.txt,441,0.009070295,0.074829932,4.386634845,0.287981859,101.5,4.863636364,2.611414797,5,38.15607899,2257,20.04545455,0.453514739,6,9.122276197,10.56787469,11.23688041,0.705,0.471655329,0.703703704,8.1610421,11.42026371,68.36905795,FRE
01935.txt,249,0.024096386,0.076305221,4.096638655,0.236947791,99.83333333,5.916666667,2.398158704,1,48.98781028,1209,20.75,0.485943775,5,7.920833333,10.58287544,9.232339286,0.628099174,0.477911647,0.53968254,7.862321429,11.57380952,71.9410119,FRE
01946.txt,314,0.031847134,0.092356688,4.242524917,0.296178344,111.6428571,6.5,2.586250176,5,36.84059706,1585,22.42857143,0.49044586,6,9.469970545,10.88307409,9.844632302,0.649350649,0.458598726,0.483333333,8.939108984,12.30054001,67.99523196,FRE
01949.txt,348,0.028735632,0.063218391,4.552238806,0.293103448,140.9230769,7.153846154,2.694846281,6,57.87448161,1845,26.76923077,0.465517241,9,13.24850694,11.72661711,12.89672459,0.740740741,0.543103448,0.796296296,11.04721311,13.71248424,57.64711223,FRE
01962.txt,564,0.030141844,0.04787234,3.965265082,0.257092199,157.4117647,8.588235294,2.387635746,5,52.88284368,2699,33.17647059,0.466312057,7,13.17795463,11.4016805,8.97771173,0.581749049,0.395390071,0.504854369,11.54980938,15.01620863,64.95602269,FRE
01996.txt,340,0.023529412,0.070588235,4.065625,0.294117647,75.71428571,4.714285714,2.487231063,5,26.67822879,1613,16.19047619,0.476470588,0,5.993699009,9.546536707,9.770023891,0.703703704,0.497058824,0.622641509,6.524466114,9.676515521,73.13613197,FRE
02008.txt,183,0.027322404,0.054644809,5.011363636,0.295081967,131.625,6.25,2.919348924,3,48.57452393,1063,22.875,0.524590164,99,13.35137574,13.60660172,14.48630769,0.708333333,0.546448087,0.657894737,11.22153107,15.55059172,52.23572855,FRE
02039.txt,434,0.032258065,0.073732719,4.357314149,0.31797235,122.6111111,6.666666667,2.672248441,7,72.10342794,2226,24.11111111,0.47235023,8,10.61041026,11.36660027,10.7199641,0.643902439,0.447004608,0.556962025,9.682564103,12.97435897,64.23410256,FRE
02041.txt,389,0.020565553,0.079691517,4.439473684,0.262210797,205,9.7,2.691902035,6,84.75494086,2063,38.9,0.511568123,99,18.03975,13.95445115,11.0485,0.48241206,0.372750643,0.441176471,15.72388889,18.84444444,46.45,FRE
02054.txt,323,0.009287926,0.055727554,4.077669903,0.26006192,110.9285714,5.928571429,2.433674172,5,58.80046682,1568,23.07142857,0.479876161,6,9.016774669,10.17137166,9.277896907,0.677419355,0.482972136,0.576271186,8.411961217,11.61325479,71.7746134,FRE
02069.txt,350,0.042857143,0.065714286,4.120234604,0.245714286,190.3333333,10.22222222,2.619613804,2,101.7546068,1722,38.88888889,0.42,99,16.56490196,13.48808848,10.45468301,0.544217687,0.391428571,0.507246377,14.56019608,17.91372549,51.23088235,FRE
02145.txt,322,0.02484472,0.040372671,4.330097087,0.226708075,125.6153846,6.076923077,2.503285929,4,50.43585181,1652,24.76923077,0.48136646,7,10.91248823,12.1146543,10.50452721,0.561290323,0.403726708,0.517241379,10.08714286,13.94411303,63.02324176,FRE
02149.txt,370,0.008108108,0.110810811,3.977207977,0.302702703,91.10526316,5.473684211,2.312986786,7,56.74958357,1749,19.47368421,0.486486486,5,6.721240151,9.529286251,8.412314371,0.644444444,0.435135135,0.602272727,6.916687677,10.26511188,76.78338639,FRE
